Previous_Fraud_Reports,Fraudulent,Month,Day,Transaction_Amount_Standardized,Transaction_Location_Online,Device_Type_POS,Device_Type_Web,Transaction_Type_Debit,Time_of_Day_non-night,Interaction_Term_time_day_location
0,1,5,19,-0.43685108658043637,1,0,0,1,1,1
0,1,11,21,-0.1539928564365052,0,0,0,0,1,0
2,0,10,21,0.8709048580647513,0,0,0,1,1,0
0,1,6,1,0.8583427736699015,1,0,1,0,0,0
3,0,2,16,-1.0177106441903858,1,0,1,1,0,0
2,1,4,3,0.14771889364034704,1,1,0,0,0,0
0,0,11,24,-1.5005540706091918,1,1,0,1,1,1
0,1,2,6,-0.029238124208558404,0,0,0,1,1,0
0,1,8,4,0.2856904907238791,0,0,1,0,1,0
0,0,1,22,-1.709262744133441,0,1,0,0,0,0
0,0,3,6,-0.4647537417696584,1,0,1,1,1,1
0,1,1,8,-1.1592471571156995,1,0,0,1,0,0
0,1,1,16,-1.2117369918278802,1,0,1,0,1,1
0,1,6,14,-1.3802199726029292,1,1,0,1,1,1
0,0,6,13,-1.7132122135791465,1,0,1,1,1,1
0,1,9,7,-0.4253595162721859,0,0,1,1,0,0
0,0,9,15,-1.1290302514091692,1,0,0,0,1,1
0,0,8,24,-0.40224819112104354,0,0,1,1,1,0
3,1,8,26,1.1260405842573349,0,0,1,1,0,0
1,1,4,18,1.5858627611439358,0,0,0,1,1,0
0,1,10,26,1.517994246721678,0,0,1,0,1,0
0,1,5,30,-1.5885336991826078,1,0,1,0,1,1
1,1,11,14,0.48113726158307446,1,0,0,1,1,1
1,0,6,1,-1.6988209012304964,1,0,0,1,1,1
0,1,9,17,1.6500104596147123,0,1,0,1,1,0
2,1,7,11,1.1843229741565502,1,1,0,0,1,1
1,1,3,30,0.6819192806408548,1,0,0,0,1,1
0,1,5,5,0.1946205755315425,1,0,0,0,0,0
0,1,7,2,-0.6401101851589883,1,0,1,0,0,0
1,0,12,30,-0.5069195247728893,0,0,0,1,1,0
0,1,4,1,1.7061726080220223,1,0,1,1,1,1
0,1,11,6,1.1976645590998944,1,0,1,1,0,0
2,1,2,2,0.46445594984529165,1,1,0,0,1,1
0,1,3,12,1.1747437785272732,1,0,1,1,1,1
0,1,12,27,1.0255543024391842,0,0,0,1,1,0
0,1,12,10,0.5374864901220238,0,1,0,1,0,0
0,1,8,13,-0.5008636716228073,1,0,0,1,1,1
0,1,9,14,1.119461599628041,1,0,1,0,1,1
0,1,6,18,-0.48790664028338704,1,0,0,0,1,1
0,1,12,11,0.3274751845700681,0,0,0,1,0,0
0,1,9,24,1.4247555877810858,0,0,0,0,1,0
0,1,7,4,-1.3710184016838116,0,0,0,0,1,0
0,1,8,17,-0.22012568297078136,1,0,1,1,1,1
0,1,8,11,-0.5683961346974914,0,0,0,1,0,0
0,1,5,19,0.1873833459946309,1,0,0,0,1,1
3,0,1,17,-0.08435054521056284,1,0,0,1,0,0
0,0,4,10,0.9759434230861097,1,1,0,1,1,1
0,1,4,9,-1.2125927102077831,1,0,0,1,0,0
0,0,3,16,1.180799631677355,0,0,0,1,1,0
0,1,2,8,-1.257124710431555,1,0,1,0,1,1
1,0,7,13,-1.6553386284120302,1,1,0,1,1,1
0,1,2,10,-0.8739083830041147,1,0,1,0,1,1
0,0,10,24,-1.4667445334858222,0,0,1,1,1,0
0,1,10,14,0.5699033195987496,0,0,1,0,0,0
0,1,6,24,1.3964198767315885,1,0,0,1,1,1
3,0,1,5,-1.7129281289348064,1,0,0,1,1,1
0,1,8,4,0.8966456983994818,1,0,0,1,0,0
0,1,12,30,-0.5715522458071736,0,1,0,1,0,0
0,1,7,3,1.0462578370071987,1,0,1,0,1,1
0,1,12,8,0.11619935590611022,0,0,0,1,0,0
1,0,11,1,1.4026870611414848,0,0,1,1,1,0
0,1,8,23,-0.7304040642497125,0,0,0,1,1,0
0,1,10,29,-0.48094656649705153,1,0,1,1,0,0
1,1,11,21,1.4753711567299974,1,0,1,1,0,0
0,1,7,13,0.2844779343151098,1,0,0,1,1,1
0,0,5,31,-0.7995059217620322,1,0,0,1,0,0
1,1,4,16,1.3763191559210768,1,0,1,0,1,1
0,1,5,15,-0.6107905711949473,1,0,0,0,1,1
0,1,8,23,-1.3149463288954384,1,0,1,1,0,0
0,1,6,19,0.6688028847448536,1,0,1,0,1,1
0,1,9,6,0.22130720986511296,0,0,1,1,0,0
0,0,8,23,-1.31423958173147,1,0,1,0,1,1
2,0,5,15,0.9008619302551167,1,1,0,0,1,1
0,1,3,18,-0.13320271069643544,1,0,1,1,1,1
1,1,8,10,-0.8055617749121141,0,0,0,0,0,0
0,1,10,6,1.5124442028163974,0,0,1,1,1,0
3,1,7,17,0.2600743704769075,1,0,0,0,0,0
0,0,2,19,-1.6790804828957329,0,0,0,1,1,0
0,1,1,31,-0.023452497915287633,0,0,1,1,1,0
0,1,4,10,1.4825529551167935,0,0,0,0,0,0
0,1,11,12,-0.7313637160360813,1,0,1,0,1,1
0,1,7,1,-0.8271348856475605,0,0,0,0,0,0
2,0,10,18,-1.5602672770707549,0,0,1,1,1,0
0,1,7,7,-0.6536180635526779,0,0,1,1,1,0
0,1,2,14,0.9328734194466253,1,0,1,1,1,1
0,1,1,31,-0.14552228380953136,0,0,1,0,0,0
0,1,11,18,-1.1680399233027179,1,0,1,0,1,1
0,1,11,4,-0.4530092668390076,1,0,1,1,0,0
0,1,8,20,0.5790356015802232,0,0,0,0,1,0
0,0,5,4,-0.976767810936571,0,0,0,1,1,0
0,1,12,21,-1.0218056204051436,0,0,1,0,0,0
0,1,8,18,0.8339946409818146,1,0,1,0,1,1
0,1,12,13,0.27701205128397327,1,0,0,0,0,0
0,0,6,8,-1.6867022660365683,0,0,0,0,1,0
1,1,8,29,1.691026046253053,1,0,0,1,0,0
0,1,8,23,0.8915321748013576,1,0,0,1,1,1
0,1,5,8,-0.23211613363006825,1,0,0,0,1,1
0,1,8,23,0.5862451155420771,1,0,1,1,1,1
0,0,5,20,1.2398199487624788,0,0,0,1,1,0
0,1,2,16,0.47945700484520865,1,0,0,0,0,0
1,0,3,30,-0.6883595368873586,0,0,0,1,0,0
0,0,1,19,-1.5591032229183366,1,0,1,0,1,1
0,0,9,12,0.46184029244923214,0,0,0,0,1,0
0,1,12,17,-1.100843511575607,1,0,0,1,0,0
0,1,4,5,0.7428831524268916,0,0,1,1,1,0
0,1,5,17,-0.6022229940552718,1,0,1,0,1,1
0,1,1,6,1.5378420629097902,1,0,0,0,1,1
0,1,6,25,0.22789658783505323,0,0,1,0,1,0
1,1,10,16,1.1027040700588495,1,0,0,1,0,0
0,1,1,3,1.6878179684401378,1,0,0,1,1,1
0,1,2,18,1.6167067317361432,1,1,0,0,0,0
0,1,2,11,1.0184764374588537,0,0,0,1,0,0
0,1,11,24,0.8461132761757428,1,1,0,1,1,1
4,0,8,9,-0.9907364607655929,1,0,0,0,1,1
0,1,4,6,-0.4105212902757322,1,0,0,0,1,1
0,1,11,26,-1.357316514264719,1,0,0,0,0,0
2,0,6,16,-0.6734416286126145,1,0,0,0,1,1
0,0,7,21,-1.493472741181979,1,0,0,1,1,1
0,1,5,12,0.32588153900425687,0,0,1,0,0,0
3,1,4,29,-0.31781962060188035,1,1,0,1,0,0
2,1,9,22,0.45855599680490833,0,0,0,1,1,0
2,0,9,6,-1.542498129011962,1,0,1,1,1,1
0,0,9,25,-1.674950862212153,1,0,1,0,1,1
3,0,12,5,-1.0107089970414638,0,0,0,0,1,0
1,0,9,4,-1.3695494762057596,0,0,0,1,1,0
0,1,12,6,-0.5591010237125542,1,0,1,0,1,1
0,1,7,28,-1.4168045316789395,0,0,0,0,1,0
0,1,7,15,0.06801929311538389,1,0,1,1,1,1
0,1,1,30,0.5013869536095212,0,0,0,1,0,0
0,1,10,23,1.3098849225080496,1,0,1,0,1,1
0,1,10,10,0.7099847648335402,1,0,0,0,1,1
0,1,12,29,1.138367086264195,0,0,0,1,0,0
0,1,7,20,1.056342841881277,1,0,0,1,1,1
0,1,6,30,1.2188392584438879,0,0,1,0,1,0
0,1,4,19,0.22504534805100448,1,1,0,0,1,1
0,0,1,4,-1.0733461966716022,1,0,0,0,1,1
0,1,9,29,-0.8273496813542569,0,0,0,1,1,0
0,1,7,29,-0.6858443484508829,1,0,0,1,1,1
0,1,11,27,-0.6383571750365962,1,0,0,1,0,0
0,1,3,11,0.7648754612350839,0,0,0,0,1,0
0,1,7,6,0.1907473239172451,0,0,0,1,1,0
0,1,5,24,1.4192575105790373,0,0,0,0,1,0
0,1,2,23,-0.5228040137277666,1,0,0,0,0,0
0,1,9,13,-0.6937952540455272,1,0,1,0,1,1
1,1,3,27,-0.5820218042851758,1,0,0,0,1,1
0,1,7,8,-1.3208566752764679,0,0,1,1,0,0
0,1,12,30,0.8799366710866411,1,0,0,1,1,1
0,1,5,25,-1.1768015094677964,1,0,0,1,1,1
1,1,3,27,-0.45088556090022025,0,0,0,0,1,0
0,1,2,26,1.4335483539681038,0,0,0,1,0,0
1,1,2,10,-0.43077098230217914,0,0,0,0,0,0
0,1,11,6,0.2869584782827635,0,0,0,0,1,0
0,0,7,13,-1.5906400828869842,1,0,0,0,1,1
0,1,5,3,-0.5914762798266939,1,0,1,1,0,0
0,1,11,13,-0.6113725982711564,0,0,0,1,1,0
4,0,4,12,-1.0622911466705087,0,0,0,0,0,0
1,0,3,20,0.23346395397474548,0,0,0,1,1,0
0,0,8,15,1.3198902451038368,0,0,0,1,1,0
0,1,3,21,-1.560163343664289,0,1,0,0,0,0
0,1,5,27,-1.679631329950002,1,0,0,0,0,0
0,1,4,30,-0.48205518949935483,1,0,1,0,1,1
0,1,8,16,1.62942125179381,0,0,0,1,1,0
0,0,9,19,0.06677555668467479,0,0,1,1,1,0
0,0,10,11,1.5239496309121763,1,0,0,0,1,1
0,1,7,5,-1.258628280378429,1,1,0,1,0,0
0,1,12,20,1.623767274482063,1,0,0,0,1,1
0,1,8,29,-1.0895424858458775,0,0,0,1,1,0
0,1,4,29,0.3798922658977226,1,0,1,1,1,1
2,1,9,14,1.0242031681551267,1,0,1,0,1,1
2,0,7,16,0.661984853280688,0,1,0,0,1,0
2,0,5,30,-0.35662142568249705,0,0,0,0,1,0
3,1,8,16,-0.31773647387670767,0,0,0,1,1,0
2,1,3,30,-1.2680411825573605,0,0,0,1,0,0
0,1,9,2,-0.377151737906402,0,0,0,0,1,0
0,0,6,1,-1.6947259250157385,1,0,0,0,1,1
0,1,10,26,1.0152579663052919,1,0,1,1,0,0
0,1,3,22,0.5180301564316,1,0,0,0,0,0
0,0,10,13,1.220748168675979,0,0,0,1,0,0
2,0,12,17,-1.37851892918377,1,0,1,0,1,1
0,1,5,25,1.1076755513348036,1,1,0,1,1,1
0,1,10,7,-0.923976569345639,0,0,0,1,0,0
0,1,2,20,0.5429152783864276,0,0,1,0,1,0
0,1,6,11,-1.077160552688902,1,0,1,0,1,1
0,1,2,13,-1.1310361661539619,1,0,1,1,1,1
0,1,9,20,1.365530868329912,0,0,0,0,1,0
0,0,9,5,0.7578599562986331,0,0,0,0,1,0
0,0,8,7,-1.1341299172197645,1,0,0,1,1,1
0,1,2,28,-0.577161185309452,1,0,1,1,0,0
0,1,8,6,0.7257445337006585,0,0,0,1,0,0
0,1,9,20,1.4381837838964848,1,0,0,0,1,1
0,1,11,16,-0.13199708318143072,1,0,1,0,0,0
3,1,9,2,1.6693663243455517,1,0,1,0,1,1
3,1,7,9,-0.9515085287184658,0,1,0,1,0,0
0,0,12,20,-1.3989730235762665,0,0,0,1,1,0
2,0,2,27,0.4608425317471591,0,0,0,0,1,0
0,1,10,4,1.4188798858688776,1,0,0,0,0,0
0,1,5,10,0.8972658343913952,0,0,0,0,1,0
0,1,3,3,0.05010810273442072,0,1,0,0,0,0
0,1,10,29,-1.230569725079508,1,0,1,1,0,0
0,0,3,25,1.2940731869376978,1,0,0,1,1,1
0,1,7,23,-0.08226148374059727,1,0,0,0,1,1
1,1,9,24,0.23196731292163578,1,0,1,1,1,1
0,1,11,4,1.3562634729200327,0,0,0,0,0,0
0,1,11,18,0.5082638806706842,1,0,0,0,0,0
1,1,5,28,-1.335701830166686,0,0,0,1,0,0
0,1,9,29,0.5788762370236421,1,0,1,1,0,0
0,0,8,20,-1.6223467007528596,0,1,0,1,1,0
0,0,12,5,-1.3314613471828758,0,0,1,1,1,0
0,1,2,10,1.3161486424710633,1,0,0,1,1,1
1,1,2,7,-0.5528442326433048,1,0,1,0,1,1
0,1,7,9,-1.501787413699254,0,0,0,1,0,0
0,1,9,14,-0.12036000610412786,0,0,0,0,0,0
0,0,1,25,0.6330186128986314,0,0,1,1,1,0
0,0,6,16,-0.9418946886203665,0,0,0,1,1,0
0,1,1,14,1.6928933831225577,0,0,1,0,1,0
2,1,2,23,0.17206356188155164,1,1,0,0,0,0
0,1,5,11,0.8160626639195582,1,0,0,1,0,0
0,0,3,5,-0.6228191307699383,1,0,1,1,1,1
0,1,1,18,1.5373743625806933,1,0,1,0,1,1
1,1,4,3,1.2230832058745802,0,1,0,0,1,0
0,1,9,22,0.7576001227824682,1,0,0,1,1,1
2,0,12,1,-1.2813758386069405,1,0,1,0,1,1
0,0,11,25,-0.6933795204196633,1,0,1,0,1,1
0,1,4,8,-0.6488163401739515,1,0,1,0,0,0
0,1,7,25,-1.3100198854289529,1,0,0,1,0,0
3,0,11,22,-1.3070924278134957,1,0,0,1,1,1
0,1,3,15,-0.7336952887878005,1,0,1,0,1,1
0,1,6,13,-0.2855933357036755,0,0,1,1,1,0
0,1,12,19,0.7585389878875439,0,0,1,0,1,0
1,1,1,1,-0.7493857687172749,0,0,1,0,1,0
2,0,11,28,-1.368135981877823,0,0,0,0,0,0
0,1,10,24,0.11115165679874796,1,0,0,0,1,1
0,1,4,10,0.03931981514325629,0,0,0,1,0,0
0,1,9,23,0.14372438638517263,1,1,0,1,1,1
0,1,9,1,-0.34994890098738396,0,0,0,0,1,0
1,1,3,8,1.2924206457748897,1,0,0,1,1,1
0,1,10,14,0.06951246972161101,0,1,0,1,1,0
0,1,10,8,1.6884900711352844,1,0,1,1,0,0
0,1,11,5,0.7886831402095481,1,1,0,1,1,1
0,1,6,1,0.8747226785289332,1,0,0,1,0,0
0,1,2,25,0.5999366096205232,0,0,0,0,0,0
0,0,9,11,-1.263513150482328,1,0,1,0,1,1
0,1,10,20,1.3368279259109028,0,0,0,0,1,0
1,1,3,22,-0.17822319793059763,1,0,1,1,0,0
0,1,3,18,0.844519630609932,1,1,0,0,0,0
0,1,3,2,-0.03747657889442497,0,0,0,1,1,0
0,1,9,17,-0.36691776181638935,1,0,0,0,0,0
0,1,9,13,0.6040454436228101,1,0,1,0,0,0
0,1,12,28,0.16537025050514537,0,0,1,0,0,0
0,1,8,31,-0.7248297692162562,1,1,0,0,1,1
0,1,3,28,-1.6200601658106089,1,0,1,0,1,1
3,0,11,13,0.6258056344898951,0,0,1,1,1,0
0,1,10,26,-0.658468289187755,1,0,1,1,0,0
1,1,10,15,-0.8905550502730756,1,0,1,0,1,1
1,0,7,25,-0.09595297781904359,1,1,0,0,1,1
1,0,10,7,-1.1024787305040045,1,0,1,0,1,1
1,1,1,19,0.8199705600026773,0,0,0,1,1,0
2,1,6,20,0.5689020944497943,1,0,0,1,1,1
1,0,7,28,-1.536546209268346,0,0,1,0,1,0
3,1,6,25,1.2839673953823263,1,1,0,0,0,0
2,1,7,22,-0.3492282960358866,0,0,0,0,0,0
5,0,4,20,0.08914549020302664,0,0,1,0,1,0
0,1,9,5,-1.5120906787269108,1,0,0,1,1,1
0,1,12,10,0.1372216195872873,1,0,1,0,1,1
0,0,10,5,-0.9283729524391482,1,0,1,0,1,1
0,1,8,6,0.8535756947599971,1,1,0,1,0,0
0,0,8,29,0.20941376371852752,0,0,0,0,1,0
0,1,8,6,-1.1116872303168865,0,0,0,1,1,0
0,1,10,1,1.052299832369752,1,0,0,1,1,1
0,1,4,1,1.2117579290166758,1,0,1,0,1,1
0,0,12,13,-0.5479732203269346,0,0,1,1,1,0
0,1,2,26,1.5461844510021228,1,0,0,1,1,1
0,1,9,27,0.8892560331997537,1,0,0,1,1,1
0,0,3,5,-0.9445692416134235,1,1,0,0,1,1
0,1,10,21,0.8039959954288628,1,0,0,1,1,1
1,1,9,11,-1.4612360629431276,1,0,0,1,0,0
0,0,12,7,-1.53753011218289,0,0,1,1,1,0
2,1,5,22,0.6582120706259744,0,0,1,0,1,0
0,1,3,16,-0.5490714499885914,0,0,0,1,1,0
0,1,8,26,1.6493071768976257,0,1,0,1,1,0
1,0,6,20,-0.8564059973552508,0,0,0,1,1,0
1,1,10,10,-0.3777753383451975,1,0,0,1,1,1
0,0,5,4,0.38073066204321454,0,0,1,1,1,0
0,1,12,5,-0.08635992440223739,0,0,0,0,0,0
0,1,6,24,0.9438453227225462,0,0,0,0,0,0
0,1,1,3,-0.9136282665085138,0,0,1,0,1,0
0,1,10,27,-1.0111074084329166,0,1,0,1,1,0
0,1,9,12,-0.22936189835872098,1,0,1,0,0,0
0,1,6,12,1.4899183691883464,1,0,1,1,1,1
0,1,3,12,0.6674309637795033,1,0,1,0,0,0
0,1,2,8,-0.294233666227877,1,0,0,1,1,1
1,1,1,31,1.6159445534220602,0,1,0,0,1,0
0,0,1,22,-0.43396866677444784,1,0,1,0,0,0
1,0,8,2,0.6132366212012811,0,0,1,1,0,0
1,1,5,4,1.0919469624896248,1,0,1,1,0,0
0,1,3,27,1.2885370008199457,0,0,1,1,1,0
0,1,3,10,0.006778265578771155,0,0,0,1,1,0
0,1,12,6,-0.20935818206091028,1,0,1,1,1,1
0,1,2,1,-0.3614751157644564,1,0,0,1,1,1
0,0,2,13,1.5875984490319162,0,1,0,0,1,0
0,1,2,11,1.3860507872131709,0,0,1,0,0,0
0,1,4,14,1.1946331680779714,0,0,0,0,0,0
0,1,1,15,0.9079536530229756,0,0,0,1,0,0
2,1,6,26,1.7162125750866324,1,0,0,0,1,1
0,1,11,19,0.8642635133915778,1,0,0,0,1,1
2,0,4,27,-0.5607362426409518,0,0,0,1,1,0
5,0,6,21,-1.1849187085127861,1,0,0,0,1,1
0,1,11,22,-1.487555465907185,0,1,0,1,0,0
0,0,1,4,-1.6554702773935537,1,0,1,1,1,1
1,1,9,22,-1.052493690887653,0,0,0,0,1,0
2,0,4,24,-0.14465270764209961,0,0,0,1,1,0
0,1,8,5,-0.576880565111994,1,0,1,1,0,0
0,1,6,20,0.14964859055373117,1,0,0,0,1,1
0,1,8,17,0.4411748667969217,1,0,0,1,1,1
0,1,4,30,1.5914128050492162,1,0,0,1,1,1
0,1,1,27,1.3079760122759583,0,0,0,0,1,0
0,1,4,10,1.185944335297419,1,0,1,0,0,0
0,1,4,30,1.1335133961822357,1,0,0,0,0,0
2,1,8,26,1.3942857774521547,0,0,0,1,0,0
2,0,6,19,0.7082837214143811,0,0,1,1,1,0
0,1,6,11,0.8228737664899591,0,0,0,0,1,0
0,1,10,6,0.19185248247266612,0,0,0,0,1,0
1,1,3,30,0.7901104923250136,1,0,1,1,1,1
1,1,2,23,0.4507783135543741,1,0,0,1,1,1
0,1,3,18,1.0837431522725804,0,0,1,0,0,0
0,1,7,19,0.36557370693359864,1,0,1,0,0,0
1,0,8,4,-0.8943139751402605,1,0,0,0,1,1
0,0,5,19,-1.6402648200275873,1,0,0,1,1,1
0,1,12,29,-1.4198012782320404,1,0,0,1,1,1
4,0,7,12,-1.702299205900223,0,1,0,0,1,0
0,1,11,5,-0.8724359930791806,0,0,0,0,1,0
0,1,12,28,-1.2445834127179984,1,0,1,0,0,0
0,1,11,6,-0.7895075280600091,1,0,1,1,1,1
4,1,5,19,1.2232217837498687,1,0,1,0,1,1
0,1,6,3,-0.2836705676840556,1,0,0,0,0,0
2,0,12,29,-1.0276778578704693,1,0,1,0,1,1
0,1,11,4,0.597743614744092,0,0,0,1,0,0
2,1,11,25,-0.17379909926203074,1,0,0,0,0,0
2,0,3,24,-0.3691072922459383,0,0,1,1,0,0
1,1,7,10,1.5986431056923636,0,1,0,0,1,0
1,0,11,30,-0.024578443152001955,1,0,1,0,1,1
2,0,6,5,-0.5667713091097406,0,0,0,1,1,0
2,1,4,30,1.5054702712425325,0,0,0,1,0,0
0,1,9,18,1.5485125593069595,1,0,0,0,1,1
0,1,4,21,-1.2026151031870531,1,0,1,1,1,1
0,1,12,5,0.784044245834285,1,0,0,0,1,1
2,1,3,8,0.7711322523043335,1,0,1,0,0,0
0,1,10,29,0.5479317974718504,0,0,1,0,1,0
2,1,7,31,1.5284395540715052,1,0,0,0,1,1
0,0,1,9,-1.6741817550043048,1,0,1,0,1,1
2,0,10,21,-1.1381244244749387,0,0,0,1,0,0
0,1,1,30,-1.102104570240727,1,0,0,1,1,1
0,1,10,28,0.580885616215317,1,0,0,0,0,0
1,1,7,18,0.8024127432036985,1,0,0,1,1,1
0,1,1,8,-1.0087238689779645,1,0,1,0,1,1
3,0,6,16,-0.27309361135270516,1,0,1,0,0,0
2,1,6,24,1.5099463366143324,1,1,0,0,0,0
0,1,7,27,1.352923746125594,1,0,0,1,1,1
0,1,1,6,1.3457176966106226,0,0,0,1,0,0
4,0,5,9,-0.5880707285414933,1,0,1,0,1,1
0,0,10,17,-1.6530070556603111,0,0,1,1,1,0
1,1,12,17,0.9627750604868757,1,0,0,0,1,1
0,1,8,26,-0.36002351252081544,1,0,0,0,1,1
0,1,9,21,1.2694756140740926,0,0,0,1,1,0
0,1,7,18,-1.6158751139769139,1,0,1,1,1,1
0,1,12,20,0.7838675590432927,1,0,0,0,1,1
0,1,9,2,-1.1101316936667796,1,1,0,0,1,1
0,1,1,10,-0.23245218497764153,0,1,0,1,1,0
2,1,5,18,1.4024237631784375,0,0,1,1,0,0
0,1,6,14,0.03928517067443419,0,1,0,0,0,0
2,1,7,12,-0.8543689025885184,1,0,0,0,0,0
0,0,1,20,-0.678860023536372,0,0,0,0,1,0
1,0,12,7,-0.374265853653531,1,0,0,0,1,1
0,1,7,18,-0.3831313732250755,1,0,0,0,1,1
2,1,12,28,-0.7585873396363927,1,1,0,0,0,0
2,1,7,11,1.594236329258208,1,1,0,1,1,1
0,1,1,17,1.2526072222046714,0,0,1,0,1,0
1,1,8,29,-1.3755360404181978,0,0,1,1,0,0
0,1,11,8,0.7574095782039473,0,0,0,1,1,0
0,1,8,25,-0.3878638076661578,1,0,1,1,0,0
0,1,4,2,-0.2446401091092139,0,0,1,1,1,0
0,1,5,30,1.7010971933396024,1,1,0,1,1,1
0,0,7,24,-1.2124957056950814,1,0,0,0,1,1
0,1,4,7,0.8797773065300599,1,0,1,1,0,0
1,1,8,17,1.2826820855890313,1,0,0,0,1,1
1,0,10,6,-1.719922847189964,1,0,1,0,1,1
0,1,7,3,-1.3403199378606558,0,0,0,1,0,0
0,1,1,7,-1.118678484125162,1,0,0,1,1,1
0,1,2,18,-1.252357631521651,0,0,0,1,0,0
1,1,3,19,1.4706525800764436,1,0,1,0,1,1
0,1,6,9,0.03932674403702084,1,0,1,1,0,0
0,1,12,9,-0.13593962373337198,1,0,0,1,0,0
2,1,2,4,-0.8397073633830567,0,0,0,1,1,0
0,1,8,29,-1.1136792872741503,1,0,1,0,0,0
1,1,7,7,0.703367671288542,1,0,0,0,1,1
0,1,11,12,-0.9479020395140978,1,0,1,0,1,1
0,1,9,7,-0.17721850833476005,0,0,1,0,1,0
0,1,2,9,1.494817097079774,1,0,1,1,1,1
0,1,7,18,-0.04326913408145997,0,0,0,1,1,0
2,1,8,26,-1.2406789810817616,0,0,1,0,0,0
0,1,6,8,-0.8496572548287293,1,0,0,1,1,1
2,0,10,21,-0.967756784595974,0,0,1,0,1,0
1,1,7,4,1.5719426135712644,0,0,0,1,0,0
1,1,8,9,0.5050176939420649,1,0,1,1,1,1
0,1,1,2,0.991263207199189,1,0,1,1,1,1
1,1,1,12,-0.5550891942229691,0,0,1,0,1,0
0,0,4,23,-1.5595674588005513,0,0,1,0,1,0
0,0,9,5,-1.706373395433688,1,0,0,0,1,1
0,1,2,17,0.8512822309239821,1,0,0,0,1,1
3,1,5,9,0.6036019944218886,0,0,1,0,1,0
0,1,2,19,0.4380083623465927,1,0,0,1,0,0
0,1,2,1,-0.635938991112822,1,0,0,1,1,1
0,1,4,15,-0.26883234168760195,1,0,0,0,1,1
0,1,5,12,0.243309912013952,1,0,1,0,1,1
0,0,7,18,-1.0601397251566638,0,0,0,1,1,0
0,0,11,19,-1.4352908202423473,0,0,1,1,1,0
1,0,3,18,-1.5829905841710912,1,0,0,1,1,1
0,1,5,28,0.6318476298524485,1,1,0,1,1,1
0,1,8,20,0.13372599268314955,1,0,0,0,1,1
0,0,7,13,-1.2183332986915851,1,1,0,0,1,1
0,1,3,22,-1.0707963637663045,1,0,1,0,0,0
0,0,7,1,-0.4526212487882013,1,0,1,1,1,1
2,0,2,19,-0.4179906377537509,0,0,0,0,1,0
1,1,5,22,-0.7774824329319001,1,0,1,0,1,1
2,1,3,15,-0.6024689697839078,1,0,1,0,0,0
0,1,8,23,-1.020464879461733,0,0,0,1,0,0
0,0,6,26,-1.1895714606755778,1,0,1,1,1,1
0,1,1,16,-0.21322450478144309,0,0,1,1,1,0
0,1,3,2,-0.5444879867634435,1,0,1,0,1,1
1,1,2,19,1.151223648644031,1,0,1,0,1,1
2,0,9,24,-1.6156429960358065,1,0,1,1,1,1
1,1,7,7,-1.2687028919118606,1,0,1,0,0,0
0,1,10,20,1.6644849186885347,0,0,0,0,0,0
4,0,1,2,-1.4525506946094573,1,0,1,0,0,0
2,1,6,27,0.40317681339297484,1,0,0,1,1,1
0,1,11,3,0.5416368974868967,0,0,1,0,0,0
1,1,7,15,-0.3354605841260322,0,0,0,0,0,0
2,0,1,2,-1.0541011942409928,1,0,0,0,1,1
1,0,1,17,-0.6380038014546118,1,0,0,0,1,1
2,0,10,31,-0.422716143301069,1,0,0,0,0,0
0,0,7,25,-0.28714194346001776,1,1,0,1,1,1
0,0,4,11,-0.9135208686551657,1,0,1,0,1,1
0,1,9,10,0.2030357170084012,1,0,1,0,1,1
0,1,7,7,1.4397982161435892,1,0,0,0,1,1
5,0,7,12,1.0645085431826173,1,0,0,0,0,0
0,1,11,11,1.0153411130304646,1,0,1,0,1,1
0,1,1,23,0.34925616211844634,0,0,1,1,0,0
0,1,12,5,1.0923245871997844,1,1,0,0,0,0
0,1,1,17,-0.5626901906825114,1,0,0,1,1,1
0,0,10,17,-0.6533166566739267,0,0,1,0,1,0
0,1,3,24,-0.370482677658171,1,0,1,1,1,1
0,1,7,24,0.5412280927547973,0,0,1,0,1,0
0,1,1,10,-1.3294415746505546,1,0,0,1,0,0
0,0,10,14,-0.9361333134552715,1,0,0,0,1,1
0,0,1,7,-0.6857923817476499,0,0,1,0,1,0
1,0,2,3,-1.2884640969279175,1,0,0,1,0,0
0,1,10,24,-0.6129281349212634,1,0,1,0,0,0
0,0,10,25,-0.26342087565760886,1,0,0,0,1,1
1,1,10,19,-0.8483580872479051,1,0,1,1,0,0
0,1,5,24,-1.5136254286957243,1,0,0,1,0,0
0,1,6,7,-0.4644800504659648,0,0,0,1,0,0
0,0,5,22,-1.1818977108315096,1,0,0,0,0,0
0,1,2,8,-1.1778685591075133,1,0,1,1,0,0
0,1,6,12,1.628537817838849,0,0,0,1,0,0
0,1,12,2,-1.6544829100321277,1,0,0,1,1,1
0,1,9,30,0.7015003344190373,0,0,0,1,0,0
0,1,6,26,-0.15912716671592242,0,0,0,1,0,0
0,0,5,19,-1.692723474717828,1,0,1,1,0,0
0,1,6,3,-0.23212652697071476,1,0,1,1,0,0
0,1,4,15,1.3549192675297401,1,0,1,1,1,1
0,0,8,25,-1.1869765899608116,0,0,1,0,1,0
0,1,3,31,-0.5516489984689467,1,0,1,0,1,1
